Num_Inscripcion;Razon_Social;Tipo_Via;Calle;Numero;Aproximacion;Cod_Postal;Poblacion;Barrio;Distrito;CIF;Fecha_Registro;Fecha_IPM;Primer_Tlfn;Email;Internet;Categoria;Ambito;Num_Socios;NumInscripcion_Fed_Vinculada;RazonSocial_Fed_Vinculada;FX_Carga
"23";"ASOCIACION DE PADRES DE ALUMNOS DEL INSTITUTO DE EDUCACION SECUNDARIA  JOAQUIN RODRIGO";"CALLE";"CASALARREINA";"28";" ";"28032";"MADRID";"                    ";"VICALVARO";"G78379021";"1988-01-18";"1989-02-28";"658104311";"ampaiesjr@gmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"MUNICIPIO";"142";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"23";"ASOCIACION DE PADRES DE ALUMNOS DEL INSTITUTO DE EDUCACION SECUNDARIA  JOAQUIN RODRIGO";"CALLE";"CASALARREINA";"28";" ";"28032";"MADRID";"                    ";"VICALVARO";"G78379021";"1988-01-18";"1989-02-28";"658104311";"ampaiesjr@gmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"MUNICIPIO";"142";"3568";"FEDERACION MADRILEÑA DE KARATE Y DISCIPLINAS ASOCIADAS (DA)";"2025-12-31 04:15:15.2"
"28";"ASOCIACION DE VECINOS EL PARQUE DE COMILLAS";"CALLE";"INMACULADA CONCEPCION";"41";"";"28019";"MADRID";"COMILLAS";"CARABANCHEL";"G28665156";"1988-02-03";"1988-07-29";"915697857";"correo@avcomillas.org";"http://www.avcomillas.org	 ";"VECINALES";"MUNICIPIO";"217";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"29";"ASOCIACION DE VECINOS CASCO ANTIGUO CARABANCHEL BAJO";"CALLE";"CONDE DE ELETA";"3";"BJ.";"28025";"MADRID";"VISTA ALEGRE";"CARABANCHEL";"G78972239";"1988-02-05";"1988-06-30";"626936832";"cascoantiguovecinos@yahoo.es";"http://www.cascoantiguocarabanchelbajo.org";"VECINALES";"BARRIO";"216";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"31";"AGRUPACION MUJERES POBLADO DIRIGIDO ORCASITAS";"CALLE";"CESTONA";"5";" ";"28041";"MADRID";"ORCASITAS";"USERA";"G78005170";"1988-02-08";;"913418921";"trinicubillo_1953@hotmail.com";"";"DE MUJERES";"BARRIO";"29";" ";" ";"2025-12-31 04:15:15.2"
"33";"ASOCIACION DE VECINOS UNION CASA DE CAMPO-BATAN";"CALLE";"VILLAMANIN";"39";"POSTERIOR";"28011";"MADRID";"LUCERO";"LATINA";"G78647872";"1988-02-09";"1988-06-30";"640191323";"avbatan@gmail.com";"";"VECINALES";"BARRIO";"1015";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"35";"ASOCIACION DE VECINOS BARRIO SAN PASCUAL, ALEGRIA, BARRIO BLANCO";"CALLE";"VERDAGUER Y GARCIA";"9";"LOCAL";"28027";"MADRID";"SAN PASCUAL";"CIUDAD LINEAL";"G79345146";"1988-02-12";"1988-07-29";"639 42 21 56";"bsanpascual@gmail.com";"https://avsanpascual.org/";"VECINALES";"BARRIO";"547";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"38";"ASOCIACION VECINAL DE VICALVARO";"CALLE";"VILLABLANCA";"35";"";"28032";"MADRID";"CASCO H.VICALVARO   ";"VICALVARO";"G78097391";"1988-02-16";"1988-05-26";"913719595";"avvicalvaro@gmail.com";"http://www.avvicalvaro.es/";"VECINALES";"BARRIO";"613";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"41";"ASOCIACION DE VECINOS DEHESA DEL PRINCIPE";"PASEO";"LANCEROS";"2";"LOCAL 26";"28024";"MADRID";"CAMPAMENTO";"LATINA";"G78863735";"1988-02-22";"1988-07-29";"915091514";"asoc.dehesa@gmail.com";"";"VECINALES";"BARRIO";"870";" ";" ";"2025-12-31 04:15:15.2"
"43";"ASOCIACION DE VECINOS DE CARABANCHEL ALTO";"CALLE";"GOMEZ DE ARTECHE";"15";"BAJO";"28044";"MADRID";"BUENAVISTA";"CARABANCHEL";"G28440774";"1988-02-24";"1988-05-26";"915089562";"carabanchelalto@aavvmadrid.org";"http://www.carabanchelalto.org";"VECINALES";"BARRIO";"505";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"49";"ASOCIACION DE MADRES Y PADRES DE ALUMNOS DEL COLEGIO DE EDUCACION INFANTIL Y PRIMARIA CRISTOBAL COLON DE VILLAVERDE - MADRID";"CARRETERA";"CARABANCHEL A VILLAVERDE";"109";"";"28041";"MADRID";"VILLAVERDE ALTO C.H.";"VILLAVERDE";"G78826542";"1988-02-11";"1988-06-30";"686736248";"apacristobalcolon@gmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"BARRIO";"80";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"50";"ASOCIACION DE VECINOS DE VISTA ALEGRE";"CALLE";"BRUNO GARCIA";"10";" ";"28025";"MADRID";"VISTA ALEGRE";"CARABANCHEL";"G79030771";"1988-02-15";"1988-07-29";"626701938";"fcoronado7@hotmail.com";"";"VECINALES";"BARRIO";"134";" ";" ";"2025-12-31 04:15:15.2"
"52";"ASOCIACION DE VECINOS LOS ROSALES";"CALLE";"NIQUEL";"16";"";"28021";"MADRID";"BUTARQUE";"VILLAVERDE";"G79522397";"1988-01-19";"1988-06-30";"677033694";"avvlosrosales.villaverde@gmail.com";"";"VECINALES";"BARRIO";"315";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"56";"ASOCIACION DE PADRES DE ALUMNOS INSTITUTO DE EDUCACION SECUNDARIA ANTONIO DOMINGUEZ ORTIZ";"CALLE";"ANDALUCES";" ";"S/N";"28038";"MADRID                                            ";"PALOMERAS SURESTE   ";"PUENTE VALLECAS";"G79887824";"1988-02-26";"1991-06-03";"917770981";"m.rosa_65@hotmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"MUNICIPIO";"228";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"57";"ASOCIACION VECINAL LA UNIDAD DE VILLAVERDE ESTE";"CALLE";"DIAMANTE";"22";"BAJO";"28021";"MADRID";"LOS ROSALES";"VILLAVERDE";"G79398491";"1988-02-29";"1988-06-30";"915052624";"launidaddevillaverde@gmail.com";"";"VECINALES";"BARRIO";"256";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"58";"ASOCIACION DE VECINOS MANZANARES POBLADO DE SAN FRANCISCO";"CALLE";"BRAOJOS";"64";"bj. Izda.";"28035";"MADRID";"FUENTELARREINA";"FUENCARRAL-EL PARDO";"G79520698";"1988-02-23";"1988-05-26";"696796462";"asvenmanzanares@gmail.com";"";"VECINALES";"BARRIO";"62";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"60";"ASOCIACION VECINAL LOS PINOS DE RETIRO SUR";"CALLE";"JATIVA";"6";"1ª A";"28007";"MADRID";"ADELFAS";"RETIRO";"G78929841";"1988-03-03";"1988-06-30";"630071627";"avlospinosrs@gmail.com";"www.avlospinosrs.org";"VECINALES";"BARRIO";"503";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"61";"ASOCIACION AMIGOS DEL RETIRO";"PASEO";"JULIO ROMERO DE TORRES";"S/N";"(LA CABAÑA)";"28009";"MADRID";"IBIZA";"RETIRO";"G79087870";"1988-03-03";"1988-09-30";"679367339";"julio.molinos@gmail.com";"";"CULTURALES Y CASAS REGIONALES";"BARRIO";"135";" ";" ";"2025-12-31 04:15:15.2"
"63";"ASOCIACION DE VECINOS PRADERA TERCIO TEROL- CARMENES";"CALLE";"TERCIO";"7";"BAJO";"28019";"MADRID";"SAN ISIDRO";"CARABANCHEL";"G28682359";"1988-03-04";"1988-07-29";"914717268";"amendezfeito@yahoo.com";"";"VECINALES";"BARRIO";"290";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"64";"HOGAR PARROQUIAL NUESTRA SEÑORA DE FATIMA";"CALLE";"MAXIMO SAN JUAN";"2";"PLANTA BAJA";"28017";"MADRID";"VENTAS";"CIUDAD LINEAL";"G78229929";"1988-03-04";"1988-07-29";"913263228";"nsrfatima@hotmail.com";"";"CULTURALES Y CASAS REGIONALES";"BARRIO";"120";"775";"FEDERACION CATOLICA  DE ASOCIACIONES DE PADRES DE FAMILIA Y PADRES DE ALUMNOS DE MADRID - FECAPA";"2025-12-31 04:15:15.2"
"69";"ASOCIACION DE VECINOS PALOMA-DEHESA DE LA VILLA";"CALLE";"AGUILAR DE CAMPOO";"13";"POST.";"28039";"MADRID";"VALDEZARZA";"MONCLOA-ARAVACA";"G79357760";"1988-03-11";"1988-07-29";"";"avvpalomadehesa@gmail.com";"";"VECINALES";"COMUNIDAD DE MADRID";"2329";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"71";"ASOCIACION DE VECINOS DE CHAMBERI EL ORGANILLO";"CALLE";"MELENDEZ VALDES";"24";"BAJO A";"28015";"MADRID";"ARAPILES";"CHAMBERI";"G79007035";"1988-03-15";"1988-06-30";"914482391";"contacto@elorganillo.org";"http://www.elorganillo.org	 ";"VECINALES";"DISTRITO";"842";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"72";"ASOCIACION DE PADRES DE ALUMNOS DEL COLEGIO PUBLICO DOCTOR TOLOSA LATOUR";"CALLE";"ASTURIANOS";"4";"";"28018";"MADRID";"PALOMERAS SURESTE";"PUENTE VALLECAS";"G78959145";"1988-04-06";"1988-07-29";"620114932";"ampatolosalatour@gmail.com";"http://www.ampatolosalatour.com";"DE MADRES Y PADRES DEL ALUMNADO";"MUNICIPIO";"165";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"77";"ASOCIACION DE VECINOS VIRGEN DEL CORTIJO";"CALLE";"OÑA";"21";"PORTAL 10 ";"28050";"MADRID                                            ";"VALDEFUENTES        ";"HORTALEZA";"G78947686";"1988-04-13";"1988-07-29";"917661867";"asociacion@virgencortijo.org";"http://www.virgencortijo.org";"VECINALES";"BARRIO";"439";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"80";"ASOCIACION DE VECINOS ANTONIO MACHADO";"CALLE";"BELIANES";"18";"LOCAL ";"28043";"MADRID";"PINAR DEL REY";"HORTALEZA";"G78952033";"1988-04-15";"1988-07-29";"660980385";"aa.vv.pinardelrey@gmail.com";"";"VECINALES";"BARRIO";"184";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"81";"ASOCIACION DE VECINOS DE LA CHIMENEA";"CALLE";"HERMENEGILDO BIELSA";"S/N";"S/N (SOPORTALES)";"28026";"MADRID                                            ";"                    ";"USERA";"G28702801";"1988-02-23";"1988-07-29";"914756475";"informacionavlachimenea@gmail.com";"http://avlachimenea.com";"OTRAS DE ACCION SOCIAL";"BARRIO";"450";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"85";"ASOCIACION DE VECINOS DE ALUCHE";"CALLE";"QUERO";"69";"BAJO";"28024";"MADRID";"ALUCHE";"LATINA";"G78610946";"1988-03-17";"1988-07-29";"655183946";"avaaluche@gmail.com";"www.avaluche.org";"VECINALES";"BARRIO";"1041";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"87";"ASOCIACION DE VECINOS UNION DE CARCAVAS-SAN ANTONIO";"PLAZA";"UNION CARCAVAS-SAN ANTONIO";" ";"S/N";"28050";"MADRID                                            ";"VALDEFUENTES        ";"HORTALEZA";"G78963956";"1988-03-22";"1988-07-29";"648100453";"secretaria@asociacioncarcavas.com";"http://asociacioncarcavas.com";"VECINALES";"BARRIO";"1238";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"95";"ASOCIACION DE VECINOS LA CORRALA  LATINA-RASTRO-LAVAPIES";"CALLE";"LAVAPIES";"38";"";"28012";"MADRID";"EMBAJADORES";"CENTRO";"G78997780";"1988-04-14";"1988-10-17";"914670509";"lacorrala@telefonica.net";"";"VECINALES";"BARRIO";"293";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"97";"ASOCIACION DE VECINOS SANTA ANA DE FUENCARRAL";"CALLE";"HOSPITALET DE LLOBREGAT";"10";"BAJO";"28034";"MADRID";"VALVERDE";"FUENCARRAL-EL PARDO";"G78383205";"1988-04-18";"1988-09-30";"917343350";"asociacion.santaana@hotmail.com";"";"VECINALES";"COMUNIDAD DE MADRID";"110";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"98";"ASOCIACION LUCHA ANTIDROGA LATINA. ALAD-LATINA";"CALLE";"BLAS CABRERA";"125";" ";"28044";"MADRID";"LAS AGUILAS";"LATINA";"G78781952";"1988-04-18";"1989-09-30";"917050388";"aladlatina@hotmail.com";"";"DE SALUD Y APOYO MUTUO";"DISTRITO";"295";"594";"FERMAD VIVE CONTIGO";"2025-12-31 04:15:15.2"
"99";"ASOCIACION LAS MUSAS LAS ROSAS";"CALLE";"CARLOS II";"12";"BJ";"28022";"MADRID";"ROSAS";"SAN BLAS-CANILLEJAS";"G79500732";"1988-04-19";"1988-06-30";"669746340";"avvlasmusas2@hotmail.com";"http://www.avlasmusas-lasrosas.org";"VECINALES";"MUNICIPIO";"1143";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"102";"ASOCIACION DE VECINOS LUCERO-CERRO";"CALLE";"ALHAMBRA";"21";"";"28047";"MADRID";"LOS CARMENES";"LATINA";"G79035317";"1988-04-22";"1988-09-30";"915263122";"avvlucero@gmail.com";"http://www.avvlucero.org";"VECINALES";"BARRIO";"280";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"103";"AGRUPACION CORAL EL MADROÑO";"CALLE";"SANTA ADELA";"23";"";"28033";"MADRID";"PINAR DEL REY";"HORTALEZA";"G78453065";"1988-02-12";"1988-07-29";"656809218";"coral.acm@gmail.com";"";"CULTURALES Y CASAS REGIONALES";"COMUNIDAD DE MADRID";"61";" ";" ";"2025-12-31 04:15:15.2"
"106";"ASOCIACION VECINAL DE BARAJAS";"CALLE";"PLAYA DE SAN JUAN";"7";"BJ";"28042";"MADRID";"BARAJAS";"BARAJAS";"G79045332";"1988-04-21";"1988-07-29";"619584052";"asociacionvecinaldebarajas@gmail.com";"http://www.asociaciacionvecinaldebarajas.org";"VECINALES";"MUNICIPIO";"331";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"108";"ASOCIACION DE MADRES Y PADRES DE ALUMNOS COLEGIO PUBLICO CONDE DE ROMANONES";"CALLE";"ELFO";"143";" ";"28027";"MADRID";"QUINTANA";"CIUDAD LINEAL";"G82955931";"1988-04-25";"2000-09-21";"";"amparomanones@hotmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"COMUNIDAD DE MADRID";"50";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"110";"ASOCIACION DE VECINOS SAN NICOLAS-DEHESA LA VILLA";"CALLE";"OFELIA NIETO";"31";"B";"28039";"MADRID";"VALDEZARZA";"MONCLOA-ARAVACA";"G79457917";"1988-04-27";"1988-07-29";"913116639";"asociacion@sannicolas-dehesa.es";"";"VECINALES";"COMUNIDAD DE MADRID";"725";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"111";"ASOCIACION DE VECINOS 'BARRIO ZOFIO'";"CALLE";"RICARDO BELTRAN Y ROZPIDE";"5";"";"28026";"MADRID";"ZOFIO";"USERA";"G78909793";"1988-04-27";"1988-06-30";"914693566";"avbarriozofio@gmail.com";"http://www.avbarriozofio.com";"VECINALES";"BARRIO";"2838";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"113";"ASOCIACION DE VECINOS SAN ISIDRO DE CARABANCHEL BAJO";"PLAZA";"ROGER DE FLOR";"12";"local";"28019";"MADRID";"SAN ISIDRO";"CARABANCHEL";"G28679934";"1988-04-27";"1988-07-07";"910712347";"avcarabanchelbajo@hotmail.com";"";"VECINALES";"BARRIO";"120";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"115";"ASOCIACION DE VECINOS CERRO DE BUENOS AIRES LAS BARQUILLAS";"CALLE";"TIFON";"8";" ";"28042";"MADRID";"TIMON";"BARAJAS";"G80042575";"1988-04-26";;"913054952";"";"";"VECINALES";"MUNICIPIO";"110";" ";" ";"2025-12-31 04:15:15.2"
"117";"ASOCIACION AMIGOS DEL FERROCARRIL";"PASEO";"DELICIAS";"61";" ";"28045";"MADRID                                            ";"                    ";"ARGANZUELA";"G78586294";"1988-04-28";"1988-09-30";"915285923";"";"http://www.aafmadrid.es";"CULTURALES Y CASAS REGIONALES";"MUNICIPIO";"439";" ";" ";"2025-12-31 04:15:15.2"
"119";"ASOCIACION DE VECINOS BARRIO UNIDO DE VALDEZARZA";"CALLE";"ARMENTEROS";"27";" ";"28039";"MADRID";"VALDEZARZA";"MONCLOA-ARAVACA";"G79348082";"1988-05-09";"1988-07-29";"914503030";"angel9n@hotmail.com";"";"VECINALES";"COMUNIDAD DE MADRID";"109";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"120";"ASOCIACION DE MADRES Y PADRES  DE ALUMNOS DEL INSTITUTO DE EDUCACION SECUNDARIA CIUDAD DE LOS ANGELES";"CALLE";"ANOETA";"16";" ";"28041";"MADRID";"LOS ANGELES";"VILLAVERDE";"G78001724";"1988-03-16";"1989-06-22";"917985361";"apaiescangeles@fapaginerdelosrios.org";"http://ampaiescla.blogspot.com";"DE MADRES Y PADRES DEL ALUMNADO";"BARRIO";"102";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"122";"A.V PALOMERAS SURESTE";"CALLE";"FUENTE DE PIEDRA";"20";"";"28018";"MADRID";" ";"PUENTE VALLECAS";"G78185170";"1988-04-26";"1988-07-29";"661429774";"informacion@avpalomerassureste.org";"http://www.avpalomerassureste.org";"VECINALES";"MUNICIPIO";"650";"345";"F. VALLECAS TODO CULTURA";"2025-12-31 04:15:15.2"
"122";"A.V PALOMERAS SURESTE";"CALLE";"FUENTE DE PIEDRA";"20";"";"28018";"MADRID";" ";"PUENTE VALLECAS";"G78185170";"1988-04-26";"1988-07-29";"661429774";"informacion@avpalomerassureste.org";"http://www.avpalomerassureste.org";"VECINALES";"MUNICIPIO";"650";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"128";"ASOCIACION DE VECINOS VILLA ROSA";"CALLE";"EL PROVENCIO";"37";"37";"28043";"MADRID                                            ";"CANILLAS            ";"HORTALEZA";"G28901809";"1988-05-04";"1988-06-30";"917590516";"asociacion@av-villarosa.org";"http://www.av-villarosa.org	 ";"VECINALES";"BARRIO";"527";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"130";"ASOCIACION DE VECINOS ALTO DEL ARENAL";"CALLE";"PEDRO LABORDE";"65";"";"28018";"MADRID";"PORTAZGO";"PUENTE VALLECAS";"G28937332";"1988-05-05";"1988-06-30";"615969916";"aavvaltodelarenal@gmail.com";"";"VECINALES";"BARRIO";"170";"1275";"FEDERACION DE ASOCIACIONES DE VALLECAS TODO CULTURA";"2025-12-31 04:15:15.2"
"130";"ASOCIACION DE VECINOS ALTO DEL ARENAL";"CALLE";"PEDRO LABORDE";"65";"";"28018";"MADRID";"PORTAZGO";"PUENTE VALLECAS";"G28937332";"1988-05-05";"1988-06-30";"615969916";"aavvaltodelarenal@gmail.com";"";"VECINALES";"BARRIO";"170";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"133";"ASOCIACION DE VECINOS DE PUERTO CHICO ALUCHE";"CALLE";"CAMARENA";"196";"BAJO";"28047";"MADRID";"ALUCHE";"LATINA";"G79023305";"1988-05-06";"1988-07-29";"";"avpuertochico@gmail.com";"";"VECINALES";"COMUNIDAD DE MADRID";"3068";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"134";"ASOCIACION DE VECINOS POZO TIO RAIMUNDO";"AVENIDA";"GLORIETAS";"19";"";"28053";"MADRID";"ENTREVIAS";"PUENTE VALLECAS";"G28913952";"1988-05-14";"1988-07-29";"609925476";"emeaavvpozo@hotmail.com";"";"VECINALES";"BARRIO";"443";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"141";"ASOCIACION DE PADRES DE ALUMNOS DEL COLEGIO PUBLICO CIUDAD DE LOS ANGELES";"CALLE";"LA ALEGRIA DE LA HUERTA";"6";"";"28041";"MADRID";"LOS ANGELES";"VILLAVERDE";"G79538468";"1988-05-20";"1989-12-22";"618782244 ";"ampaciudadangeles@gmail.com";"http://www.ampaciudadelosangeles.wisite.com";"DE MADRES Y PADRES DEL ALUMNADO";"MUNICIPIO";"319";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"148";"ASOCIACION DE VECINOS LOS PINOS DE SAN AGUSTIN";"CALLE";"LEONESES";"19";"S/N";"28018";"MADRID                                            ";"PALOMERAS SURESTE   ";"PUENTE VALLECAS";"G28817948";"1988-05-27";"2021-03-29";"917774207";"aavvlospinossanagustin@gmail.com";"http://www.avlospinosdesanagustin.org";"VECINALES";"BARRIO";"2050";"1275";"FEDERACION DE ASOCIACIONES DE VALLECAS TODO CULTURA";"2025-12-31 04:15:15.2"
"148";"ASOCIACION DE VECINOS LOS PINOS DE SAN AGUSTIN";"CALLE";"LEONESES";"19";"S/N";"28018";"MADRID                                            ";"PALOMERAS SURESTE   ";"PUENTE VALLECAS";"G28817948";"1988-05-27";"2021-03-29";"917774207";"aavvlospinossanagustin@gmail.com";"http://www.avlospinosdesanagustin.org";"VECINALES";"BARRIO";"2050";"67";"FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM";"2025-12-31 04:15:15.2"
"153";"ASOCIACION INVESTIGACION HISTORICA DE VICALVARO VICUS ALBUS";"CALLE";"VILLARDONDIEGO";"30";"3º B";"28032";"MADRID";"CASCO H.VICALVARO   ";"VICALVARO";"G78973633";"1988-05-27";"1988-07-29";"626055598";"info@vicusalbus.org";"http://www.vicusalbus.org	 ";"CULTURALES Y CASAS REGIONALES";"COMUNIDAD DE MADRID";"254";" ";" ";"2025-12-31 04:15:15.2"
"156";"GRUPO DE MUJERES DE CARABANCHEL";"CALLE";"EL TOBOSO";"52";" ";"28019";"MADRID";"SAN ISIDRO";"CARABANCHEL";"G78828290";"1988-08-08";"1988-07-29";"914721053";"gmujerescarabanchel@gmail.com";"";"DE MUJERES";"DISTRITO";"160";" ";" ";"2025-12-31 04:15:15.2"
"159";"ASOCIACION DE PADRES Y MADRES DE ALUMNOS DEL COLEGIO NUESTRA SEÑORA DE MONTSERRAT DE ORCASUR";"CALLE";"TREVELEZ";"5";" ";"28041";"MADRID                                            ";"ORCASUR             ";"USERA";"G78758430";"1988-06-13";"1988-11-30";"";"ampamontserrat@hotmail.com";"";"DE MADRES Y PADRES DEL ALUMNADO";"BARRIO";"350";"407";"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO 'FRANCISCO GINER DE LOS RIOS' - FAPA";"2025-12-31 04:15:15.2"
"165";"AFANDICE";"CALLE";"MAGNESIA";"10";"bj.";"28021";"MADRID";"VILLAVERDE ALTO C.H.";"VILLAVERDE";"G28614105";"1988-06-27";"1988-07-29";"917956719";"asociacion@afandice.org";"http://www.afandice.org";"DE PERSONAS CON DISCAPACIDAD";"MUNICIPIO";"368";"975";"PLENA INCLUSION MADRID. ORGANIZACION DE ENTIDADES EN FAVOR DE PERSONAS CON DISCAPACIDAD INTELECTUAL DE MADRID";"2025-12-31 04:15:15.2"
"165";"AFANDICE";"CALLE";"MAGNESIA";"10";"bj.";"28021";"MADRID";"VILLAVERDE ALTO C.H.";"VILLAVERDE";"G28614105";"1988-06-27";"1988-07-29";"917956719";"asociacion@afandice.org";"http://www.afandice.org";"DE PERSONAS CON DISCAPACIDAD";"MUNICIPIO";"368";"1357";"FEDERACION DE ASOCIACIONES DE PERSONAS CON DISCAPACIDAD FISICA Y ORGANICA DE LA COMUNIDAD DE MADRID. FAMMA-COCEMFE MADRID";"2025-12-31 04:15:15.2"
"165";"AFANDICE";"CALLE";"MAGNESIA";"10";"bj.";"28021";"MADRID";"VILLAVERDE ALTO C.H.";"VILLAVERDE";"G28614105";"1988-06-27";"1988-07-29";"917956719";"asociacion@afandice.org";"http://www.afandice.org";"DE PERSONAS CON DISCAPACIDAD";"MUNICIPIO";"368";"1746";"PLATAFORMA DE ENTIDADES DE VOLUNTARIADO DE LA COMUNIDAD AUTONOMA DE MADRID (FEVOCAM)";"2025-12-31 04:15:15.2"
